0,1,dGsolv_avg
Oc1cc(C)ccc1,CC(C)CC(C(C)C)=O,-7.29863723
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(C(F)(F)C)C(F)(F)C,-3.57039818
NCCC,NNC(=O)Nc1ccccc1,-14.52077576
CCN(CC)CC,FCC(OC)C(F)(F)F,-3.27789358
N#CCCOCCC#N,CC(C)CC(C)OC(=O)C=CC,-5.92824675
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(c1ccccc1)N2CCCCC2,-6.97590883
CC1OC(OC1)=O,O=C(OCc1ccccc1)N,-10.7258211
CCC=C,CCC1OC(CC)CC1,-6.17835615
N#CCCOCCC#N,Cc1ccccc1N=CN(C)C,-8.68048533
ClC(Cl)=C(Cl)Cl,CC1=C(C=CC2=NC(N)=NC(N)=C12)C1=CC=CC=C1,-15.6214948
O=Cc1occc1,CCCCCCCCCCCCCCCCC(OC)=O,-11.99441345
FCCCCCCCC,Cc2cc1nc[nH]c1cc2C,-10.67141481
CCOC(=O)c1ccccc1,CC(Cl)CN(=O)=O,-6.83648188
NCCCN,CCC(=O)C(C)=O,-4.51990644
CCN(=O)=O,Clc1cccc(Cl)c1C(N)=S,-13.73242186
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,CCCCCC(=Cc1ccccc1)C=Nc2ccccc2C(OC)=O,-16.39893178
CC(OCc1ccccc1)=O,CN(C)C(N(C)C)=NP(=N)(N=C(N(C)C)N(C)C)N=C(N(C)C)N(C)C,-18.1154994
N#Cc1ccccc1,CCCCCCCCCCCCCC(C)=O,-11.62808054
OCCCCCCCC,CCCCCCCC(C)=O,-7.07863359
CCN(CC)C(C)=O,OCC(O)C=C,-8.58233782
CCCCOC(=O)c1ccccc1C(OCCCC)=O,Brc1ccc(cc1)C(=NC)N(C)C,-10.46348909
CC(C)(C)c1ccccc1,Brc2cc1ccccc1nc2,-9.27130384
CCCCCC(C)=O,O=Cc1c[nH]c2c1cccc2,-13.99542277
CCOC(OCC)=O,OC(CCCCCCCCCCCCCCC(O)=O)=O,-20.22672687
CCOC(OCC)=O,OC(C1(CC3C2)CC(C3)CC2C1)=O,-10.93758523
Cc1ccccc1N(=O)=O,O=C3c2ccccc2c1ccccc1C3=O,-14.16775817
CCCCN(CCCC)C=O,O=Cc1oc(cc1)N(=O)=O,-9.19278487
CC(C)(C)c1ccccc1,CC1(C)C2CC1CC=C2C=O,-7.96956449
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCCCCC#C,-4.34306791
CC1CCCCC1,Br,-1.61881889
N#CCCCC#N,OC(=O)c1cscc1,-9.76590412
OCCCCCCCCCC,Clc4cccc(Cl)c4N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-16.66903558
CCOC(=O)c1ccccc1,SCCc1ccccc1,-7.68709124
OCC1CCCO1,NC1=CC(N)=C2C(=O)NNC(=O)C2=C1,-22.67272632
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCCC#N,-8.50240741
CCCCCCOC(C)=O,OCc(ccc1O)cc1OC,-10.57133273
OCCCCCCCC,COc2cc(ccc2)NC(c1ccc(cc1)C(=O)Nc(ccc3)cc3OC)=O,-25.81597087
Fc1ccccc1,CC(OC1CCCCC1)=O,-7.38327124
OCCCCCCCC,Cc1ccc(cc1)S(=O)(=O)N,-12.13549303
CC(C)c(cc1)ccc1C,COCc(ccc1O)cc1OCC,-9.37666933
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,N#CN1CCOCC1,-4.51794736
CCCCN(CCCC)C=O,N#N=NC(c3ccccc3)(c2ccccc2)c1ccccc1,-14.63134573
O=CN1CCOCC1,O=P2(CCCCC2)c1ccccc1,-12.39838917
CC(OCc1ccccc1)=O,CNCC(C)c1ccccc1,-7.83670732
CCOC(=O)c1ccccc1,CC(C)(C)CC(C)CC=O,-6.74826422
CCCCCCOC(C)=O,COc1ccc(CN)cc1,-8.20527783
CCN(CC)C(C)=O,FC(F)(F)c1ccccc1C#N,-8.63065002
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CCCCCCC=NO,-7.7897276
CC(C)(C)c1ccccc1,O=C(c1ccccc1C3=O)C2=C3C(=O)C=CC2=O,-13.79786233
CCN(=O)=O,CC(C)N(c1ccccc1)C(CCl)=O,-11.12294848
Cc1ccccc1N(=O)=O,CCCSSCCC,-7.29716155
CC(=O)c1ccccc1,CCCc(nc1C)oc1C,-7.18159922
O1CCCCC1,COc(ccc1OC)cc1N,-9.84326437
O,FC(C)OC(F)(F)C(F)(F)F,2.01469915
OCCCCCCC,CC(CCC1C(C)C)CC1OC(C)=O,-8.55035648
CC(C)c(cc1)ccc1C,Nc2ccc(N=Nc1ccccc1)cc2,-13.23359535
CCCCc1ccccc1,OCC(C)C(F)(F)F,-4.14181425
c1cscc1,CCN(CC)c(cc1)ccc1C,-9.40654972
COC(C)(C)C,Cc1ccc(cc1C)N(=O)=O,-9.31120317
O(c2ccccc2)c1ccccc1,COc1nc(C)cnc1C,-7.24420377
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cc3ccnc4c3[nH]c(=O)c2ccccc2n4C1CC1,-10.18392653
NCCC,CC(C)C2C1C(C)=CC(C2)CC1C(C)=O,-9.57323446
OCCCCCCCCC,Clc1cc(ccc1)NC(=O)N(C)C,-12.31963897
CCCCCCCCBr,CCCC=CC(OCC)=O,-6.75722252
CCCC(C)=O,COc(c2)c1OCOc1cc2CC=C,-10.15808654
CC(C)c1ccccc1,Brc2cc1ccccc1nc2,-9.3412756
N#CCCCCC#N,COC(CBr)=O,-6.50928772
CC(CC1)CS1(=O)=O,Fc1cccc(F)c1F,-3.86861689
FCCCCCCCC,OC(=O)c(ccc1)cc1C#N,-10.37626612
N#CCCCCC#N,OCC(C)=CCCC2(C)C1(C)C(CC32)C1C3,-9.54947859
CCN(CC)CC,OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,-15.22455077
CCCCCCOC(C)=O,OC(=O)C1=CC=C(C=C1)C1=CNC2=C1C=C(C=N2)C1=CC=CC=C1,-23.84267177
O=CN1CCOCC1,C2C3CC(CC2CC5C3)C5C1OOC1C6C7CC(C4)CC6CC4C7,-12.60889347
OCCCCCCCCCC,CCN(CC)C(c1ccccc1)=O,-10.24820691
CCCCCCCCBr,COC1CC1,-3.10764748
S=C=S,CCc1cc(Cl)ccc1,-7.0825433
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCN(CCC)c1c(cc(C(C)C)cc1N(=O)=O)N(=O)=O,-10.41426403
Oc1cc(C)ccc1,O=N(C(c1ccccc1)N(=O)=O)=O,-9.0493578
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,CCCCCCCCC(OCC=C)=O,-8.90615094
CCCCC(CO)CC,Cc1cc(Br)ccc1,-6.37093037
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC(=O)c(ccc1)cc1C,-4.827552099999999
CCCCCCOC(C)=O,Fc3c(F)c(F)c(C(c(c(F)c4F)c(F)c(F)c4F)c1c(F)c(c(F)c2F)c(c(F)c2F)c(F)c1F)c(F)c3F,-13.35817911
OCCCCCCCCCCCC,CC(C)(C)N(=O)=Cc1ccccc1,-9.53065182
COCCOC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,-1.41834495
C(CC2)CCC2c1ccccc1,CCCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-3.6022692000000003
FCCCCCCCC,O=N(=O)C1=CC=CC2=CNN=C12,-12.81509879
OCCCCCCCCCC,ClC(=O)C=Cc1ccccc1,-8.46965953
FCCCCCCCC,CC(C)c1ccc(C(O)=O)cc1,-9.75120857
CC(=O)c1ccccc1,CC(C)(C)c(cc1O)cc(C(C)(C)C)c1O,-13.84879466
CC(OCc1ccccc1)=O,CCCCCCCCCCCCCC(OC(C)C)=O,-11.95505216
CCCN(=O)=O,ClC(=O)c1ccc(cc1)N(=O)=O,-9.68978172
CCOC(=O)c1ccccc1,CC(C)CC(CC(C)C)(C(CC(C)C)(CC(C)C)C#N)C#N,-12.78108821
CC(C)c(cc1)ccc1C,O=C(C1CC1)N,-5.96503464
CC(C)c(cc1)ccc1C,CC(C)(C)C(OCCC(C)=C)=O,-7.00780283
CCCCCCCCBr,OCC(CC)N(=O)=O,-6.779577400000001
CCCCCCCCCCCCCCCC,OCCc1scnc1C,-6.96374211
CCCCCC,CCCCOCOCCCC,-6.66269858
FCCCCCCCC,Clc7ccc(cc7)c9c3[nH]c(cc3)c(c(cc8)ccc8Cl)c4nc(C=C4)c(c(cc5)ccc5Cl)c(cc1)[nH]c1c(c(cc6)ccc6Cl)c2nc9C=C2,-36.64755569
OCCCCCO,CNC(C)C(O)c1ccccc1,-10.51301206
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,OC(=O)Cc(ccc1)cc1C,-9.98841722
N#CCCOCCC#N,OCC(C)c1ccccc1,-7.74225686
Clc1ccccc1Cl,CCCCN(CC(O)COc2ccccc2)CC(O)COc1ccccc1,-20.89658264
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CC1(C)COP(SC)(OC1)=O,-10.2179644
CCOC(CCC)=O,Clc4ccccc4N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-18.04918389
CN(C)C(C)=O,CCN=P(N2CCCC2)(N1CCCC1)N=P(N5CCCC5)(N4CCCC4)N3CCCC3,-17.75798475
CCCCCCOC(C)=O,Clc(ccc1Cl)cc1N,-9.51014117
Ic1ccccc1,CC1(C)CCC=C(C)C1C=CC(CC)=O,-10.61217596
Oc1cc(C)ccc1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.77381366
CC(C)N(=O)=O,FC(F)(F)C(F)(F)C(F)C(F)(F)Cl,-2.80760623
CCC(C)c1ccccc1,FC1CCCN1,-4.52655473
FCCCCCCCC,OC(=O)C(Cc1ccccc1)=O,-8.83022865
CC(C)c(cc1)ccc1C,OCC(C)(C)N(=O)=O,-6.34746994
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC(C)c1sccn1,-4.846485299999999
CC(C)(C)c1ccccc1,OC(=O)c(cc1)ccc1Br,-8.60901705
OCCC(C)C,OCC(C)C(O)C,-9.790811199999998
N#CCCOCCC#N,CCCCOC(CCC)=O,-5.11758241
OCCCCCCC,CCCCCCCCCOC=O,-8.01570072
OCCCCCCCC,CC(C)(C)N=Cc1ccccc1,-8.06634507
CCOC(=O)c1ccccc1,OC(CC1CCCC1)=O,-8.47248345
OCCCCCCCC,CCCCC2c1ccccc1C(O2)=O,-10.44031892
CCCCCC(C)=O,SC(=S)N1CCNCC1,-11.20025016
CCOP(OCC)(OCC)=O,CCN(C)Cc(ccc1)cc1F,-7.07063767
Oc1cc(C)ccc1,FC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)F,-1.53438797
CC(C)(C)c1ccccc1,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-10.41060765
CC(C)c(cc1)ccc1C,COC1CCCCCCCCCCC1,-9.90516953
CCCCc1ccccc1,FC(F)OC(F)(F)Cl,-2.18590884
Fc1c(F)c(F)c(F)c(F)c1F,CCc1ccc(Cl)cc1,-6.38489245
CCN(=O)=O,CCCCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCCC)=O,-20.56015865
O=S=O,CCC(OCCOc1ccccc1)=O,-11.36114731
O=N(c1ccccc1)=O,O=C=Nc1ccc(cc1)N(=O)=O,-9.55083777
CCCCCCCCBr,CSCCC(C)=O,-6.78324183
N#CCCCCC#N,CC(C)(C)OC(CC(C)=O)=O,-7.83760949
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCOC(=O)C=C,-2.91295186
NCCCN,CCCCCCOc(ccc1)cc1O,-14.9681128
OCCCCCCCCCCCC,CCC(CC)=NC,-5.5917855
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC3(C)CCC(C(C2(C)C)C31CC2CC1)=O,-7.17133343
NCCCN(C)C,CC(C)(C)c(cc1)ccc1O,-13.21739399
CCCCC(CO)CC,OCC(C)=CCCC2(C)C1(C)C(CC32)C1C3,-11.24871783
CC(=O)c1ccccc1,CCCCOC(=O)C(C)=CC,-7.01686166
CCN(CC)C(C)=O,CC2CCN(CC2)c1ccncc1,-11.61825829
Oc1cc(C)ccc1,O=Nc1ccccc1,-7.66579713
CCC(C)CC,S,-1.52961357
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,OC(c2ccccc2S3(=O)=O)=C(C(=O)Nc1ccccn1)N3C,-17.59601118
O=S=O,OC(C)c1occc1,-7.3119326
Cc1ccccc1N(=O)=O,CCOc1ccc(C=CC)cc1O,-10.49918235
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,c(ccc1nc2ccccc2n3)cc31,-7.58565213
Cc1ccccc1N(=O)=O,CC(C)c1cc(O)cc(C(C)C)c1C,-11.159201800000002
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(=O)c(cc1)ccc1N,-5.23303618
CC(=O)c1ccccc1,CC(C)COC(=O)C(C)=CC,-6.70468402
OCCOCCCC,CC(C)=CCCC(C)=CCCc1ccncc1,-12.34406723
COC(C)=O,ClC(Cl)C(F)(F)C(Cl)Cl,-6.71322413
FCCCCCCCC,CCNc1nc(NC(C)(C)C)nc(Cl)n1,-12.59465068
CCCCOC(=O)c1ccccc1C(OCCCC)=O,COc(ccc2C(=O)c1ccccc1F)cc2O,-12.78642421
Clc1ccccc1Cl,N#CCC(=O)c1ccccc1,-10.36516023
Cc1ncccc1C,CCCCCCCC(=O)N(C)C,-9.7077607
OCCCCCCCCC,CCCCCCCCCC(=O)NC,-12.05911035
CC(C)=O,CN(C)P(C)(=Nc1ccccc1)N(C)C,-12.37903096
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCC(OCC)=O,-3.62054806
CCOC(=O)c1ccccc1,OC(COC(C)(C)C)COC(C)(C)C,-8.60670646
N#CCCOCCC#N,CC(=O)c(cc1)ccc1C,-7.4348008
Oc1cc(C)ccc1,CC1C(CCC1(C)OC(C)=O)C(C)=C,-9.91530204
O=N(c1ccccc1)=O,COC(F)(C(F)C)C(F)(F)C,-5.13629273
CCCCCCOC(C)=O,ClCCCc1ccccc1,-7.82891518
CC(=O)c1ccccc1,CC(C)CCOC(C(C)C)=O,-6.58169355
CC(OCc1ccccc1)=O,OC(=O)c(ccc1)cc1C#N,-12.27913509
Fc1c(F)c(F)c(F)c(F)c1F,Brc1ccccn1,-6.66059746
CCCN(=O)=O,CCCCCC(OCCC(C)C)=O,-8.01133768
CCCCOP(OCCCC)(OCCCC)=O,BrC1=CNC(=O)N=C1N,-16.52634735
COC(CC#N)=O,CC(C)C#C,-2.74031259
CCCCOP(OCCCC)(OCCCC)=O,C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1,-22.38875275
CCCCC(CO)CC,Nc1oc(C)nn1,-11.23608064
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)C(S)C(C)=O,-3.60743342
CCCCCCCCBr,CCOP(Cl)(OCC)=O,-7.593336099999997
O=S=O,OC(COc2ccccc2)CNc1ccccc1,-16.3115011
CCOC(=O)c1ccccc1,OCc1cc(Cl)ccc1,-8.9801321
CCCCCCOC(C)=O,CCC(C)(C)OC(C)=O,-5.47793263
C(CC2)CCC2c1ccccc1,Cc2c1ccccc1ncc2,-8.57748196
OCCCCCCC,c(cc1)ccc1c3ccnc5c3ccc4c5nccc4c2ccccc2,-21.29538207
CCN(=O)=O,Fc4c(F)c3c(c(F)c4F)c2ccccc2C3c1ccccc1,-11.60019332
Cc1ncccc1C,O=C(Oc(ccc3)cc3OC(=O)c2ccccc2)c1ccccc1,-17.66023349
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)c(cccc1O)c1O,-5.74131253
CCC#N,CCOc1c[nH]nc1,-9.43727975
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C1CCCCCCCCCCCCCCCO1,-9.36535063
ClC(Cl)=C(Cl)Cl,ClCCCC(O)=O,-5.57479858
CCCCCCOC(C)=O,CC(C)(C)c(cc1C)cc(C)c1,-7.82778826
N#CCCOCCC#N,OC(C)(C)C#N,-8.17584891
C=CC=C,CC1OCCC1S,-6.49164745
CCCCCCCCBr,CCCN(CC1CC1)c2c(cc(C(F)(F)F)cc2N(=O)=O)N(=O)=O,-13.54283318
CCCCCCCCBr,NS(=O)(=O)C1=NN=C(S1)C1=CC=CC=C1Cl,-16.16017355
FCCCCCCCC,CCOP(OCC)(Oc(nc1Cl)c(Cl)cc1Cl)=S,-13.18642999
O(c2ccccc2)c1ccccc1,CCc1c(C)[nH]cc1C,-6.98006695
CCN(CC)C(C)=O,CC1CC=C(C)C(C1(C)C)C=CC(C)=O,-10.04845617
CCCCCCOC(C)=O,CC(C)CCCCCCOC(=O)c1ccccc1C(OCCCCCCC(C)C)=O,-19.44962
CCCCOC(=O)c1ccccc1C(OCCCC)=O,Cc1cc(Cl)ncc1,-7.10538239
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,c(ccc1sn2)cc1c2,-5.28342441
Oc1cc(C)ccc1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.73365223
CCOC(=O)c1ccccc1,CC(C)c(ccc1C=CC)cc1C,-8.77690628
Cc1ncccc1C,OCC(O)C(O)CO,-13.55064543
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CCCCOC(CCCCC)=O,-7.28726609
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(CCC1C(C)=C)CC1OC(C)=O,-5.84240236
CCCCN(CCCC)C=O,CC(C)(C)OC(CC)=O,-5.29867268
CC(OCc1ccccc1)=O,CC(CCCC1(C)C)C1C(=O)C=CC,-9.33590421
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC(=O)c1[nH]ccc1,-4.24311712
OCCCCCCC,CCCCCCOC(=O)c1ccccc1,-9.83758958
OCCCCCCCCC,OC(C)CC(O)=O,-9.99932323
C(CC2)CCC2c1ccccc1,CC(C)(C)c(c1)nc(C(C)(C)C)cc1C,-8.95355351
CCCCC(CC)=O,Cc1cccc(C)c1C#N,-8.07756138
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CC(C)CC(C)OC(C)=O,-5.66698909
Oc1cc(C)ccc1,O=N(=O)c1c[nH]cn1,-15.37512897
CCOC(OCC)=O,CC(=O)NN,-6.84516502
CCCCC(CO)CC,CCOC(CC1(C)OC(C)CO1)=O,-8.34663025
CCOC(OCC)=O,CC1(C)C2CC1CC=C2COC(C)=O,-8.83385842
OCCCCCCCCCCCC,CCN(CC)C(=O)N,-9.23223382
FCCCCCCCC,OC(=O)c(cccc1C)c1O,-9.42165034
CCCCC(CC)=O,ClC(Cl)(Cl)c(ccc1)nc1Cl,-10.4020216
CCC(C)c1ccccc1,FC1(F)CCCC1,-3.98486763
Cc1ccccc1N(=O)=O,Clc1ccc(CN=CN(C)C)cc1,-10.98461271
CCCCC,Fc1ccccc1Cl,-5.16900161
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC1(C)CC=CC(C)=C1C=O,-5.01206759
CCCCCCOC(C)=O,CC(C)COC(CCC)=O,-6.148829599999999
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC(=O)c1cocc1,-3.48920654
CCCCCC(C)=O,C3C4CN(CC3CN(C4)Cc2ccccc2)Cc1ccccc1,-15.04318728
CCc1ccccc1,CCNC(C)CC,-4.8801449
CC(OCc1ccccc1)=O,CCCCCCC1(C)OC(CC1)=O,-10.71957691
Oc1cc(C)ccc1,Nc1ccc(cc1)S(=O)(=O)Nc(nc2C)nc(C)c2Br,-22.6227357
Fc1c(F)c(F)c(F)c(F)c1F,OCCc(cc1)ccc1O,-8.50621296
N#CCCOCCC#N,CCCCCCCCC(OCC(COC(CCCCCCCC)=O)(COC(CCCCCCCC)=O)COC(CCCCCCCC)=O)=O,-21.33510906
O(c2ccccc2)c1ccccc1,BrCC(F)C,-4.58141435
NCc1ccccc1,COc2cc1nonc1cc2,-9.12337789
N#CCCOCCC#N,O=C1C(=O)C2=C(C=CC=N2)C2=C1N=CC=C2,-18.90389014
CCCN(=O)=O,Fc1ccc(cc1)C(=O)N(C)C,-9.81271661
Oc1cc(C)ccc1,OS(=O)(=O)NC1CCCCC1,-14.47242382
FC(F)C(F)C(F)(F)F,CCCCCCCCCCCCCCCCCc1ccccc1,-13.32367693
CCCCCCCCBr,OC(=O)c1cn(ccc1)=O,-9.02137918
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CCOC(CCl)OCC,-5.80477184
CCCCC(CO)CC,ClC(=O)c1ccc(C(Cl)=O)cc1,-8.37477663
CC(CC1)CS1(=O)=O,OC2C1C(CO)=CCN1CC2,-11.87195128
N#CCCOCCC#N,CC(C)(C)N(=O)=O,-5.19354915
CCc1ccccc1,F,-1.00071557
Oc1cc(C)ccc1,CCOP(O)(OCC)=O,-13.75527056
OCCCCCCC,O3(CCOCCOc2ccccc2OCCOCCOCCOCCOc1ccccc1OCCOCC3),-30.16100653
CCOC(=O)c1ccccc1,CN(C)c(nc1C)nc(OC(=O)N(C)C)c1C,-12.93134562
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(=O)c1ccc(cc1)N(=O)=O,-5.64810706
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CCCCCc(cc1O)cc(O)c1,-13.95576671
C=Cc1ccccc1,OCCOCc1ccccc1,-8.8354086
CC=O,CCC(C)CCCC(C)C,-4.40839622
CCCCCCCCCCCCCCCC,OCCN1CCN(CCO)CC1,-8.06893892
CCOC(=O)c1ccccc1,COc1ccc(CC(O)=O)cc1,-11.71544188
N#CCCOCCC#N,O=N(C1(CC3C2)CC2CC(C3)C1)=O,-8.16226164
CCCCOC(=O)c1ccccc1C(OCCCC)=O,Clc1cccc(Cl)c1N,-7.93355245
NCCCN,Cc2[nH]c1ccccc1c2C,-11.84151663
OCCCCCCCCCCCC,COC(=O)c(c(C)cc1O)c(O)c1C,-11.83970366
ClC(Cl)=O,OC(=O)c1ccccc1I,-10.53642383
C=Cc1ccccc1,CC(=C)c1ccccc1,-6.52438199
CCCCCCCCBr,Clc1cc(C#N)ccc1,-7.54974012
N#CCCCCC#N,CCCC(C)CC=O,-5.29046951
Oc1cc(C)ccc1,OCCOC(=O)c1ccc(C(OCCO)=O)cc1,-18.9425919
FCCCCCCCC,O=N(=O)c(cc2)ccc2N(c1ccccc1)c3ccc(cc3)N(=O)=O,-18.57304068
O1CCCCC1,O=C(Oc2ccccc2)c1ccccc1,-11.42290552
CCOc1ccccc1,CC(=O)c1cnccn1,-7.43985054
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,N#CCCC#N,-7.65876066
CC(=O)c1ccccc1,Clc1ccc(cc1)N=C=O,-7.27783239
CCOC(=O)c1ccccc1,CCC(CCC1CC(CC2C)=O)CC21C,-10.92661748
N#CCCOCCC#N,OC(=O)c1c(C)cccc1C,-9.82154838
CCOP(OCC)(OCC)=O,CC(C)COC(=O)C=C,-5.57254465
N#CCCCCC#N,CC(NC(C)=O)C(=O)N,-13.00590481
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCC#CC(OC)=O,-4.75492261
CCCCOC(C)=O,c(cc1)ccc1c3oc(nc3)c4ccc(cc4)c(nc5)oc5c2ccccc2,-21.90613626
FCCCCCCCC,CCCCOC(C)=O,-5.32708264
CC(OCc1ccccc1)=O,O=N(=O)c1oc(cc1)C=CC=O,-11.98457118
FCCCCCCCC,CNC(Oc2c1ccccc1ccc2)=O,-11.73408152
CC(=O)c1ccccc1,CCCCCCCCCCC=CC=O,-11.60397621
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,ClCC=C(F)Cl,-4.05640054
N#CCCOCCC#N,CC(C)(C)c(cc1C(C)(C)C)cc(C(C)(C)C)c1N(=O)=O,-9.44565404
Cc1ccccc1N(=O)=O,COc1cc(ccc1O)C=CC(O)=O,-14.01920292
COCCOC,Nc1cc(C)ccc1,-8.29378994
CCCCN(CCCC)C=O,Oc(ccc1N(=O)=O)cc1C,-15.07535908
CCCCN(CCCC)C=O,OC(C)COC(=O)C(C)=C,-8.57594207
CCCCOC(=O)c1ccccc1C(OCCCC)=O,Cc(ccc1N4C3)cc1CN3c2ccc(C)cc2C4,-13.37052802
ClC(Cl)=C(Cl)Cl,OC(C)COc1ccccc1,-8.1605448
CC1OC(OC1)=O,Brc1cc(ccc1)N(=O)=O,-8.7532133
O,FC1(F)OC(C(F)(F)C1(F)F)=O,2.15756196
Cc1ncccc1C,CC(C)OC(CCl)=O,-6.37456821
CCC=C,CN1CCNC1=S,-8.72495533
CC(C)N(=O)=O,FC(F)C(F)(C(F)F)C(F)(F)C(F)(F)F,-3.20665544
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CCCCCCC1OC1C=CC=O,-9.73833779
OCCCCCCCC,CCOC(=O)c(cc1)ccc1C#N,-9.18606256
COCCO,C(CCP(c3ccccc3)c1ccccc1)CP(c4ccccc4)c2ccccc2,-20.92876283
CCCCCCOC(C)=O,CCCCOC=C,-4.40502439
N#CCCOCCC#N,O=Cc1ccccc1N(=O)=O,-9.5975316
CCCCOP(OCCCC)(OCCCC)=O,NC(N)=NC(=O)C1=C(N)N=C(N)C(Cl)=N1,-22.1895218
CCCCCCCl,CC(CCCC1(C)C)C1C=CC(CC)=O,-10.28049476
CCCCCCCCBr,OC(Cn2cncn2)(Cn1cncn1)c3ccc(F)cc3F,-16.17646434
Cc1ncccc1C,CC1CC(=O)C(C1C)=O,-8.47369143
CCCCC(CO)CC,COc(cccc1O)c1O,-8.79354541
CC1OC(OC1)=O,COC(C(C)(C)C)=O,-4.49045404
Clc1ccccc1Cl,OC1=CC=C(C=C1)C1=CC2=C(S1)C=C(O)C=C2,-16.03926377
CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,Cc(ccc1C)cc1C=O,-7.16213775
CCCCCCOC(C)=O,S=C2SC(CCCC1)=C1S2,-11.33939414
CC(=O)c1ccccc1,CC(=O)Oc(ccc1)cc1C,-8.441970699999999
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,COC(C)(C)CCCC(C)CC=O,-8.58282585
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC1(C)C2CC1CC=C2CCC=O,-5.95228008
OCCCCCCCCCCCC,CC2(c1ccccc1)C(=O)NC(=O)NC2=O,-14.21141828
