SMILES1,SMILES2,solute,solvent,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,dGsolv_avg
CCCCCC(=O)[O-],CCCCCCCC,butylacetate,octane,-4.8,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,211.484,-4.8
CCCCCC(=O)OC,CCCCCCCC,methylhexanoate,octane,-5.53,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,163.165,38.119,109.887,24.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.401,0.0,0.0,16.932,7.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,233.686,-5.53
CCCCCOC(=O)C,CCCCCCCC,pentylacetate,octane,-5.36,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,164.048,38.675,110.491,29.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.988,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,235.834,-5.36
CCN,CCCCCCCC,ethylamine,octane,-2.04,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,89.43,14.194,42.357,8.715,0.0,11.88,18.548,0.0,2.003,38.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,115.505,-2.04
CCCN,CCCCCCCC,propylamine,octane,-3.0,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,111.065,16.847,56.953,12.735,0.0,11.893,18.496,0.0,1.615,38.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,139.805,-3.0
CCCCN,CCCCCCCC,butylamine,octane,-3.44,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,132.847,19.503,71.584,15.978,0.0,11.893,18.504,0.0,1.624,38.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,164.243,-3.44
CCNCC,CCCCCCCC,diethylamine,octane,-3.42,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,124.959,25.41,76.627,15.564,0.0,7.528,7.802,0.0,3.569,60.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,157.896,-3.42
CC1=NC=CN=C1,CCCCCCCC,2-methylpyrazine,octane,-4.7,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,74.327,52.449,50.184,38.678,0.0,27.702,0.0,0.0,20.426,89.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,154.478,-4.7
C1=CC=C(C=C1)N,CCCCCCCC,aniline,octane,-4.84,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,88.183,59.941,42.242,80.39,0.0,10.955,18.043,0.0,2.956,13.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,159.079,-4.84
CCC[N+](=O)[O-],CCCCCCCC,1-nitropropane,octane,-3.95,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,83.214,15.902,56.095,11.816,0.0,4.143,0.0,0.0,1.401,13.05,0.0,0.0,50.916,0.0,0.0,0.0,0.0,30.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,154.175,-3.95
CCC1=NC=CN=C1,CCCCCCCC,2-ethylpyrazine,octane,-5.51,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,97.567,54.82,65.833,41.745,0.0,26.231,0.0,0.0,19.752,84.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,178.618,-5.51
CC1=CC=CC=C1N,CCCCCCCC,2-methylaniline,octane,-6.06,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,105.734,62.748,56.082,81.678,0.0,10.228,15.888,0.0,2.939,12.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,178.71,-6.06
CC1=CC(=CC=C1)N,CCCCCCCC,3-methylaniline,octane,-6.15,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,109.552,62.281,56.603,80.375,0.0,10.964,18.027,0.0,2.952,13.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.797,-6.15
CC1=CC=C(C=C1)N,CCCCCCCC,4-methylaniline,octane,-6.0,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,109.535,62.375,56.555,80.397,0.0,11.032,18.05,0.0,2.943,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.942,-6.0
C,CCCCCCCCO,methane,octanol,0.51,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,51.962,18.185,35.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.146,0.51
CC,CCCCCCCCO,ethane,octanol,-0.64,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,77.127,20.282,51.988,12.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,97.41,-0.64
CCC,CCCCCCCCO,n-propane,octanol,-1.26,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,99.322,22.641,66.901,16.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,121.963,-1.26
CCCC,CCCCCCCCO,n-butane,octanol,-1.86,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,121.047,25.309,81.503,19.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,146.356,-1.86
CCCCC,CCCCCCCCO,n-pentane,octanol,-2.45,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,142.678,28.033,96.048,23.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,170.711,-2.45
CCCCCC,CCCCCCCCO,n-hexane,octanol,-3.01,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,164.387,30.708,110.642,26.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,195.095,-3.01
CCCCCCC,CCCCCCCCO,n-heptane,octanol,-3.74,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,186.066,33.38,125.206,29.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,219.446,-3.74
CCCCCCCC,CCCCCCCCO,n-octane,octanol,-4.18,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,207.769,36.077,139.807,33.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243.846,-4.18
CC(C)C,CCCCCCCCO,2-methylpropane,octanol,-1.45,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,118.32,25.092,79.672,16.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,143.412,-1.45
CC(C)(C)C,CCCCCCCCO,"2,2-dimethylpropane",octanol,-1.74,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,134.107,27.467,90.299,16.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,161.575,-1.74
C1CC1,CCCCCCCCO,cyclopropane,octanol,-1.6,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,77.38,31.424,52.425,39.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,108.805,-1.6
C1CCCC1,CCCCCCCCO,cyclopentane,octanol,-2.65,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,124.527,24.945,83.907,30.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,149.472,-2.65
C1CCCCC1,CCCCCCCCO,cyclohexane,octanol,-3.46,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,143.245,23.821,96.383,29.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,167.066,-3.46
CC1CCCCC1,CCCCCCCCO,methylcyclohexane,octanol,-3.21,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,161.589,26.737,108.713,28.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,188.326,-3.21
C=C,CCCCCCCCO,ethene,octanol,-0.27,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,51.723,35.694,34.995,24.739,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,87.417,-0.27
CC=C,CCCCCCCCO,propene,octanol,-1.14,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,74.931,37.922,50.57,32.046,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,112.853,-1.14
CC(=C)C,CCCCCCCCO,2-methylpropene,octanol,-2.03,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,94.876,40.715,63.97,33.705,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,135.592,-2.03
CCC=C,CCCCCCCCO,1-butene,octanol,-1.89,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,95.675,39.03,64.522,35.047,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,134.705,-1.89
CCCCC=C,CCCCCCCCO,1-hexene,octanol,-2.94,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,141.892,44.947,95.596,41.148,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,186.839,-2.94
C#C,CCCCCCCCO,ethyne,octanol,-0.51,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,25.365,52.735,17.324,38.411,32.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,78.1,-0.51
CC#C,CCCCCCCCO,propyne,octanol,-1.59,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,51.026,53.718,34.515,49.165,26.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,104.744,-1.59
CCCC#C,CCCCCCCCO,1-pentyne,octanol,-2.79,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,96.897,55.931,65.386,52.07,23.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,152.828,-2.79
CCCCC#C,CCCCCCCCO,1-hexyne,octanol,-3.43,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,118.988,60.17,80.228,57.317,25.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,179.158,-3.43
C1=CC=CC=C1,CCCCCCCCO,benzene,octanol,-3.72,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,77.548,65.297,52.481,87.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,142.845,-3.72
CC1=CC=CC=C1,CCCCCCCCO,toluene,octanol,-4.55,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,98.561,67.889,66.586,87.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.45,-4.55
CCC1=CC=CC=C1,CCCCCCCCO,ethylbenzene,octanol,-5.08,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,121.589,68.862,82.09,87.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,190.451,-5.08
CC1=CC=CC=C1C,CCCCCCCCO,o-xylene,octanol,-5.07,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,114.595,70.264,77.341,88.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,184.859,-5.07
CC1=CC(=CC=C1)C,CCCCCCCCO,m-xylene,octanol,-5.25,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,119.554,70.474,80.676,88.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,190.028,-5.25
CC1=CC=C(C=C1)C,CCCCCCCCO,p-xylene,octanol,-5.19,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,119.822,70.392,80.854,87.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,190.215,-5.19
C1=CC=C2C=CC=CC2=C1,CCCCCCCCO,naphthalene,octanol,-6.97,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,98.761,96.028,66.823,135.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,194.789,-6.97
C1=CC=C2C=C3C=CC=CC3=CC2=C1,CCCCCCCCO,anthracene,octanol,-10.47,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,119.955,126.748,81.154,183.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,246.703,-10.47
CO,CCCCCCCCO,methanol,octanol,-3.87,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,52.775,11.719,26.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.815,9.816,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,84.309,-3.87
CCO,CCCCCCCCO,ethanol,octanol,-4.36,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,77.419,14.671,42.861,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095,9.835,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110.185,-4.36
C(CO)O,CCCCCCCCO,"1,2-ethanediol",octanol,-7.44,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,73.853,10.474,33.926,6.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.734,16.718,0.0,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,120.061,-7.44
CCCO,CCCCCCCCO,1-propanol,octanol,-5.02,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,99.3,17.234,57.569,12.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.022,9.837,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,134.556,-5.02
CC(C)O,CCCCCCCCO,isopropanol,octanol,-4.62,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,96.348,18.269,56.984,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,8.387,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,132.546,-4.62
CCCCO,CCCCCCCCO,1-butanol,octanol,-5.71,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,121.113,19.833,72.23,16.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.032,9.834,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,158.978,-5.71
CC(C)(C)O,CCCCCCCCO,t-butanol,octanol,-4.78,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,114.734,21.73,69.575,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.936,8.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,152.4,-4.78
CCCCCO,CCCCCCCCO,1-pentanol,octanol,-6.4,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,141.224,22.687,86.487,19.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.924,-6.4
C1=CC=C(C=C1)O,CCCCCCCCO,phenol,octanol,-8.69,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,74.866,60.488,42.537,81.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.392,8.575,0.0,4.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,153.746,-8.69
CCCCCCO,CCCCCCCCO,1-hexanol,octanol,-7.06,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,162.885,25.384,101.054,22.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.013,9.054,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,207.282,-7.06
CC1=CC=CC=C1O,CCCCCCCCO,o-cresol,octanol,-8.49,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,96.156,63.514,56.868,82.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.657,8.542,0.0,3.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,175.327,-8.49
CC1=CC(=CC=C1)O,CCCCCCCCO,m-cresol,octanol,-8.2,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,96.138,62.885,56.85,81.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.419,8.543,0.0,4.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,177.442,-8.2
CC1=CC=C(C=C1)O,CCCCCCCCO,p-cresol,octanol,-8.84,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,96.461,62.796,57.007,81.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.429,8.595,0.0,4.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,177.686,-8.84
CCCCCCCO,CCCCCCCCO,1-heptanol,octanol,-7.75,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,231.66,-7.75
CCCCCCCCCCO,CCCCCCCCO,1-decanol,octanol,-9.88,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,251.184,35.975,159.669,35.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.031,9.837,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,305.19,-9.88
