0,1,dGsolv_avg
CCCCC#N,FC(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,-0.62915062
ClC(Cl)=C(Cl)Cl,FCC(F)C,-2.43882485
OCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)N1CCOCC1,-18.4094577
CCC,FCCCC(F)C,-4.01345162
OCCCCCC,Brc1ccccn1,-7.10063373
ClC(Cl)Cl,CCCCCCCCC=CCCCCCCCC(OC)=O,-15.70812797
CCCCN(CCCC)CCCC,OC(COCC(O)=O)=O,-10.2161662
C(C=Cc1cc2)c1cc2,CCCCCCCCCCCCCCCCC(O)=O,-14.2886144
CCN(=O)=O,CC1(OC1)C(C)=O,-5.95009355
CCC(O)CC,CCCC=CC(O)=O,-8.7245946
C(CC2)CCC2c1ccccc1,CC(=O)c1ccccc1O,-7.62508062
C(c2ccccc2)c1ccccc1,CCc(cc1)ccc1N,-7.48846187
O=N(c1ccccc1)=O,COC1=CC=CC(CC2=CNC3=C2C=CC=N3)=C1,-14.76538869
CCCCCCOC(C)=O,NC1=C2C=CC=CC2=NC2=C1C=CC=C2,-15.4904827
ClC(Cl)Cl,O=C2Nc1ccccc1CC2,-11.38871237
CO,CC1(C)C=C(C)CCC(C1)OC(C)=O,-8.58602267
OCC1CCCO1,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)=O,-1.26773668
CN(C)P(=O)(N(C)C)N(C)C,Cc1cc(ccc1)C(=O)N,-12.80926127
OCc1occc1,CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,-19.8584188
O=S=O,FC(F)(F)c(cc1)ccc1O,-8.017245599999999
CCCCCCCCCCCC,N#CNC(N)=S,-5.41989482
CCCC,O=C(c1cocc1)N,-5.84182072
CCCCCl,CCCC(C)(C)C,-4.02399199
OCCC(O)C,CC(CC(C)(C)c1ccccc1)OC(C)=O,-8.33999685
SC,CC(NCC(O)c(ccc2O)cc2C(=O)N)CCc1ccccc1,-22.61042751
CCCl,CC1CCNC1,-5.07308549
Brc1ccccc1,OCCCCCCO,-8.16880985
CCC(C)CC,ClC#C,-1.7193352
CSC,COc(c2)c1OCOc1cc2CC=C,-10.49630515
ClC(Cl)Cl,OC1CC(O)CC1,-7.28946289
CCCCCCCCC=C,CN(C)C(C)C(C)C,-4.65526921
CC(C)OC(C)C,CCCCCC(OCCC(C)C)=O,-8.40438221
Cc1ccccc1,CN=C=O,-3.16947705
OCC(O)CC,CCC(=O)C(C)=C,-4.72720437
OCCS,CSc1ccccc1,-6.96516211
CCCCC,CCCC(F)Br,-4.58098469
CC(C)(C)CC(C)=C,Nc(ccc1N)cc1N,-8.47896013
CCCCCCCCCCCCCC,O=C(c1ccccc21)NS2(=O)=O,-9.34485413
CN(C)C=O,O=C2c1ccccc1C(C2)=O,-10.05012661
c1cscc1,COCCC,-3.64400317
O(Cc2ccccc2)Cc1ccccc1,CC=CC(Cl)=O,-5.320886
FC(F)C(F)C(F)(F)F,CCC(C)(C)C(Cl)=O,-5.06382776
CCCN(=O)=O,Oc(ccc1Cl)cc1O,-10.33789955
CCc1ccccc1,CC(=O)c1ccc(O)cc1O,-10.04748853
CCCCCCCCC=C,O=C1CN2CCC1CC2,-6.69465736
C(c2ccccc2)c1ccccc1,CCCCCCCCCCCC#N,-10.669991
OC(C)C,CC(C)N=CC=Cc1ccccc1,-10.40389738
BrC(Br)C(Br)Br,COC(CC)C(F)(F)F,-3.68415614
ClC(Cl)Cl,Fc2c(F)c(F)c(c(F)c2F)c(c(F)c1F)c(F)c(F)c1F,-7.33292617
C(C=Cc1cc2)c1cc2,OCC(O)C=C,-5.66468708
CCCCCCCCBr,CCCCCCCCC(O)=O,-8.19792707
CCOc1ccccc1,CCCCCC(OC(C)CCCC)=O,-8.77620354
O=C1CCCC1,OC(C)(C)CCC=C(C)C=C,-9.64714399
Clc2c1ccccc1ccc2,CC(C)c(cc1)ccc1O,-7.85305368
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,FC(F)(F)C(C)(C)C(F)(F)O,-7.31940592
FCCCCCCCC,CCCCCC(CO)C(C)=O,-8.588591000000001
CCCBr,CC(C)CC(F)(F)C(F)(F)F,-3.63519086
C1CCCC1,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.26959912
OCCCCCCCCC,OOC1CCCCC1,-7.51392582
CCCCCl,COC(F)(F)F,-2.00257091
CCCCCCCCCCC,OS(=O)c1ccccc1,-7.02087126
C1OC1,FCCC(F)N,-6.01927938
Cc1cc(C)ccc1,FC(F)C(F)C(F)(F)C(F)(F)F,-2.47044899
c2nc1ccccc1cc2,ClCc1ccc(C)cc1C,-8.14058737
COc1ccccc1,CCCNc1ccccc1,-8.52373567
COP(OC)(OC)=O,COC(F)C(C(F)(F)F)C(F)(F)F,-4.61303395
CC(CC1)CS1(=O)=O,CSc1cnccn1,-7.49828904
CN1CCCC1,CCOP1(CCCCO1)=O,-9.21904984
CC(C)C(C)C,CC1(C)OC1CCC(O)(C)C=C,-7.72407326
C1OC1,C1CCCCCCCCCCCCCCCC1,-10.72919292
OCCCCCCCCCCCC,CCOC(C)OCC,-4.78826582
CCOc1ccccc1,CC(C)NNC(C)C,-5.67248802
CCCCOCCCC,CCCCCCCCCCCCCCCCCCCCC(OCC)=O,-17.42866755
C1OC1,CCc1ccccc1C(C)C,-7.40863441
n1ccccc1,CC1CCC2C1(CCC3(C)OC(C)=O)CC3C2(C)C,-11.40607004
OCCc1ccccc1,Nc2ccc(Nc1ccccc1)cc2,-13.47397863
OCCCCCO,FC(F)(F)N1CCOC1,-4.20815635
CCCBr,CCOC(=O)C=CC=CC,-7.76654219
CCCCCCCC=C,CCC(=O)C=CC,-4.89250895
CC1OC(OC1)=O,CCC(F)(F)C(F)(F)C(F)(F)O,-8.46471351
O1CCCCC1,CCC(C)C(CC)=C,-4.70250636
C(CC2)CCC2c1ccccc1,Nc1ccc(Cl)c(Cl)c1Cl,-9.30216366
COC(OC)=O,N#CC(C#N)c(c1F)c(F)c(F)cc1F,-10.00735781
Cc1cccc(C)c1C,ClC1=C(NC2=NC=C(N3C=NC=C23)C2=CC=CC=C2)C=CC=C1,-18.39833691
CC(C)c1ccccc1,NC=S,-5.5066776
CNC=O,FC(F)OC(Cl)(Cl)C(F)(F)F,-2.71042247
C(CC1)CCC1C2CCCCC2,O=N(=O)c1ccc(cc1)N(=O)=O,-7.83160961
CN1CCCC1,SC#N,-6.14715419
ClC(Cl)(Cl)Cl,OC(CCCN4CCC(CC4)C(O)(c2ccccc2)c1ccccc1)c3ccc(C(C)(C)C)cc3,-25.60151358
CCCC(C)C,FC(F)(C)C(F)(Cl)Cl,-3.66733194
OCCC(O)C,FC(Cl)OCC(F)(F)F,-3.25173687
CCCC(C)CC,Cc1ccc(N=C=O)cc1N=C=O,-8.03074912
CCCCCC(C)=O,CC(C)=CC=CC(C)=CC,-6.91437395
O(c2ccccc2)c1ccccc1,COc1cc(CC=C)cc(OC)c1O,-10.95649354
NCCCC,CCn1ccnc1,-7.58591184
CS(C)=O,CCCSSSCCC,-6.53077196
CCCCOCCCC,CCC1CCC(CC1)=O,-6.82055988
OCCCCCCCCC,Cc1ncccc1C,-6.99960323
OCCOCCOCC,CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,-15.43877291
COc1ccccc1,CC(C)C1=CC=C(CC1)C=O,-9.21862141
O=Cc1occc1,C3CC1C2C1C2C3,-3.73193947
OCC(O)C,COc3cc(ccc3)N=C(c1ccccc1)N(C)c2ccccc2,-14.27901847
CCC(C)=C,CCCCCCCCCCCCCCC=O,-11.99842815
OCCCC,CC1=CCCC1=O,-6.38882352
CNc1ccccc1,CCCCC(CC)CCl,-6.17970913
OCC(O)C,COc2c(OC)c1OCOc1cc2CC=C,-9.22494335
FC(F)C(F)C(F)(F)F,ClCCCBr,-5.21135894
OCCC(C)C,CC(CCC=C(C)C)C1(O)CC=C(C)CC1,-11.38075725
FC(F)C,COc(c2)c1OCOc1cc2CC=C,-10.07682858
NCCCN(C)C,CC1CCCC(C)C1O,-9.23980079
CCNCC,CCN(CC)C=CN(=O)=O,-11.18944581
CC(C)C,CCCCCCCCCCCCCCCCCCCC(O)=O,-16.19126409
FCCCCCCCC,CC(C)(C)NC1CCCCC1,-7.14804733
CCCCCCCCN(CCCCCCCC)CCCCCCCC,N#CCC=CCCCCCCCC=C,-9.7481941
CCN1CCCC1=O,COC(CC(F)(F)F)C(F)(F)C(F)(F)F,-4.23231855
O=Cc1occc1,CCCCCCCCCCCC(OC)=O,-9.21919954
CCCCCCCCCCCC,CCOCCC,-3.38754836
CN(C)C(C)=O,CCCCS,-4.70204326
Cc1cc(C)cc(C)c1,COC(F)(F)OC(F)(F)F,-2.4909454
CCN1CCCC1=O,CCC1(CC)COC(=O)NC1=O,-12.72900528
ClC(Cl)C(Cl)Cl,CCc(cc1O)cc(C)c1,-8.53526443
N#CCCCC#N,COCC(F)(F)C(F)(F)F,-2.87786938
CN(C)C(C)=O,FC(F)(F)C(O)(C(F)(F)F)c1ccccc1,-9.99115446
CCCCOCCCC,OOC(C)=O,-3.47720797
CC(C)N(=O)=O,Clc5c(Cl)c1c(c(Cl)c5Cl)c(nc1nc3[nH]c(nc4n9)c(c(Cl)c6Cl)c3c(Cl)c6Cl)nc2[nH]c(nc9c(c(Cl)c7Cl)c4c(Cl)c7Cl)c(c(Cl)c8Cl)c2c(Cl)c8Cl,-41.45805471
OCC(C)C,FC(Cl)C(F)OC(F)(F)C(F)F,-4.43870756
CCCl,CCCCC(O)=O,-6.39721681
CCCCC#N,COc(ccc1OC)cc1N,-10.0273256
OCCCCCCCC,CCOCC(F)C,-4.18390497
CCC(C)c1ccccc1,OCCSCCO,-7.66654874
Cc1ccccc1,O=COC=C,-3.553161
CCCCCCCCC,CCC(O)=C,-3.2620173
BrC(Br)C(Br)Br,CBr,-3.00489066
OCCC(O)C,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-16.05849215
OCCOCCCC,CC(C)NC(C)(C)C,-5.72717139
CCCCOCCCC,ClCCSC,-5.47945163
CC(C)N(=O)=O,CCC(=O)n1cccc1,-7.52149435
C(CC1)CCC1C2CCCCC2,CN1CCCC1,-3.99955429
OC(C)(C)C,FC(F)(F)C(F)(F)C(C)C(F)(F)C(F)(F)F,-3.14628345
OC(C)=O,CCCCCCC(CO)CCCC,-9.50601233
N#CCCCC#N,CC(CC1C)CC1C,-2.62636968
CN1CCCC1,CCC(OC(C)c1ccccc1)=O,-9.03183571
CCOC(=O)c1ccccc1,CCCCCCCCC=CCCCCCCCCCCCC(O)=O,-18.8029869
CCCCOC(C)=O,OC(=O)c1ccccc1S,-12.01002461
O=C1CCCCC1,Nc1ccc(cn1)N(=O)=O,-14.50693719
CS(C)=O,ClCSCl,-5.77235143
OCCOCCOCCCC,NC(C)C(F)(C)C,-5.51969575
CCCCCN(CCCCC)CCCCC,CCC=CCCOCC(C)=C,-6.39420624
CCCCCCCCCCCC,CCCCCC(=O)N,-5.57975221
N#Cc1ccccc1,CCCCOC(C(C)C)=O,-6.50363063
N#CCCCC#N,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,-16.03887248
ClCCCl,OC(=O)c(ccc1cc2C(O)=O)cc1cc2,-14.34352006
O=CN1CCOCC1,CC(C)C(Cl)C(F)(F)F,-3.925985700000002
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,NC(C)C,-2.1258652
OCC(O)C,FC(F)C(F)(F)Cl,-1.78158349
CCOC(C)=O,CCC(C)C(OCCc1ccccc1)=O,-10.06714185
CCN(CC)CC,CCC(F)C(F)(F)C(F)F,-2.99273328
S=C=S,Clc1cc(CN=CN(C)C)cc(Cl)c1,-11.74961348
BrC(Br)Br,CC(C)(C=O)Cc(cc1)ccc1CC,-10.73551537
OCCSCCO,CC(OC(C)C2C)OC2(C)c1ccccc1,-9.58872345
CCC=C,CC=CC(OC(=O)C=CC)=O,-8.37382047
OCCCCCCCCCC,Clc1cc(CN=CN(C)C)ccc1,-10.65762203
OCCCCCCCCC,FB(F)F,-0.05612571
Cc1cc(C)ccc1,COc1ccc(C=O)cc1OC,-10.45063246
CCOCCOCCOCC,Cc2cc1ccccc1n2C,-9.18429875
OCCCCCC,CC1CC(CCCCCCCCCCCC1)=O,-11.71354432
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC(C)C(OCC=C(C)CCC=C(C)C)=O,-9.90061585
CCCCCCCCCCCC,O3CCOc1ccccc1OCCOc2ccccc2OCC3,-15.12946183
OCCCCCCCCC,CCCOC(C)=O,-4.58231183
OCC,O=CCCCCCCCCC=C,-8.30152067
OCCCCCCC,COC(Br)=C,-4.09622851
BrCCBr,Clc1cc(S)ccc1,-7.80561333
O=C1CCCC1,c(cc2)ccc2c1[nH]ccc1,-11.73607975
CCCCC#N,Cc1ccc(cc1)C(=S)N(C)C,-11.71182434
c2nc1ccccc1cc2,N1CCCCC1,-4.7267106
CCCCCN(CCCCC)CCCCC,Cc1ccc(C)c2c1c(C)ccc2C,-9.49086445
CCCCC(CO)CC,COCC,-2.66686851
Cc1nc(C)ccc1,FC(F)C(F)OC(Cl)Cl,-4.36136262
CN(C)C(C)=O,CCC(F)(F)C(F)(F)C(F)(F)F,-2.31276971
Brc2c1ccccc1ccc2,CC(C)N(C(C)C)C(C(C)(C)C)=O,-8.54968711
ClCC(C)C,CCCCCC1=CCCC1,-6.50477869
CC1OC1,CNC(CC)C(F)(F)F,-4.94334295
COC(OC)=O,NC1CCC1,-4.31505524
Cc1ccc(C)cc1,CCOC(C1C(C)(C)CC(CC1(C)C)=O)=C,-10.56667005
OCCCCCCCC,CNC(c1ccccc1)=Nc2ccccc2,-13.12820584
OCC(C)C,SCS,-4.68211263
CC(C)c(cc1)ccc1C,CC41C(CCC1C3CCC2=CC(CCC2(C)C3CC4)=O)C(C)=O,-16.93161816
CCCN(=O)=O,COc1cc(Cl)ccc1N,-9.89651873
CCCCCCCCCCCC,CC1OC(C)CNC1,-5.1638631
CC(C)CC(C)C,FC(F)(Br)C(F)(Cl)C=C,-4.45719228
O=S=O,OP(O)C,-7.10707091
O,OC(=O)CNC(c1ccccc1)=O,-15.20036977
CC(C)=O,CCOC(=O)c1ccccc1O,-8.66897876
CCCCC(CC)=O,Nc(ccc1n2)cc1sc2,-11.54217087
CI,CCC(CC)N(C(C)C)C(C)C,-6.86340598
CCCCCCCCC=C,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)C,-3.81853372
Cc1ccc(C)cc1,O=Cc1ccccc1N(=O)=O,-9.46412841
OCCOCC,CCOC(CCl)OCC,-6.3548820999999975
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,I,-2.47742062
OCCCCCC,CCC(OC1C)=C(O)C1=O,-8.46307771
COC(C)=O,FC(F)C(C)C,-3.21865287
C=Cc1ccccc1,CSCC(C)C,-5.25061406
ClCBr,SN=C,-4.14644952
C=Cc1ccccc1,CCOC2(C)CCC1C(C2CCC1(C)C)=C,-9.55946216
CCCCl,CC1CCCO1,-4.58250454
CCN(CC)C(C)=O,S1CC1,-3.57488271
CCCCCCCCCCCC,COc1cc(Cl)c(Cl)c(Cl)c1O,-9.25022802
CCN(CC)C(C)=O,CCCCCC1OC1C=CC=O,-9.9723572
ClB(Cl)Cl,OOC(C)(C)C#CC(C)(C)OO,-7.69027101
O(Cc2ccccc2)Cc1ccccc1,ClCC(Cl)(Cl)Cl,-5.43150497
CCCC#N,FC(F)(Cl)C(F)N(C(F)(F)F)C(F)(F)F,-3.38001994
C=Cc1ccccc1,CCOC(F)C(F)(F)C(F)(F)F,-3.96398343
CN(C)P(=O)(N(C)C)N(C)C,N#CCCC=C,-6.43263595
CCC#N,Fc1ccoc1C,-3.93417599
CCCCCCCl,CC(C)(C)I,-5.05041595
NCC,COC(OC)CCl,-5.57976247
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C,O=N(=O)C1=CC=C2NN=CC2=C1,-8.92652296
Clc1ccccc1Cl,CN(C)C=CN(=O)=O,-10.98882992
C(CC2)CCC2c1ccccc1,NCCNCCNCCN,-8.31089232
CCC#N,OC(CN1CNC2C1C(=O)N(C)C(=O)N2C)=O,-17.68464235
CC(C)(C)c1ccccc1,CCc1ccc(Cl)cc1,-6.72349736
CC(C)(C)c1ccccc1,CCc1cc(Cl)ccc1,-6.7095619000000015
OC1CCCCC1,N#CCC(N)=C(C#N)C#N,-15.00581015
CCNC=O,OC(=O)CN(C)N=O,-13.18080981
Cc1cc(C)ccc1,COCC(C)(C)C,-4.08140468
Fc1ccccc1,CC(C)(C)N=Cc1ccccc1,-8.68632579
CN1CCCC1=O,CC(COC(C)=O)C1CC=C(C)CC1,-9.30174022
COC(C)(C)C,FCC(F)(F)C(F)(F)N,-5.376635
CN(C)C(C)=O,OCCCCCCCCCC=C,-10.42463552
CCCCCCCCN(CCCCCCCC)CCCCCCCC,CCC(C)NC(=O)N,-3.83351464
CCOC(CCC)=O,COc1cc(C=O)ccc1O,-10.63902755
CC(C)CC(C)C,O=C(N)NNc1ccccc1,-8.71473982
C1OCCOC1,NS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CSC=N1,-25.01677755
Cc1ccccc1N(=O)=O,ClC=N,-3.26655763
NC(C)C,Fc1ccc(OC(=O)NC)cc1,-12.09173337
OCCCC,CCC=CC=CC=C,-5.01903825
CCCCCCCCN(CCCCCCCC)CCCCCCCC,CC(CCC=C(C)C)C=O,-5.62605024
CCOC(=O)c1ccccc1,Fc(ccc1N)cc1C,-7.88932794
CC(Cl)Cl,Cc(ccc1N4C3)cc1CN3c2ccc(C)cc2C4,-14.38375788
CCC(C)C,OCC(O)COC(CCC)=O,-7.93251733
OCCCl,OC(C)(C)c1ccccc1,-8.850307699999998
CO,FC(F)OC(F)(F)C(F)C(F)(F)F,-3.12800773
CCCCC(CO)CC,Brc3ccc(cc3)N=C(c1ccccc1)N(C)c2ccccc2,-15.7531418
CCOc1ccccc1,CCC(C)=NO,-5.47750597
CCCCC#N,CCCCC=O,-5.10684953
CCOC(CCC)=O,CCCCCCCCCCC(=O)NC,-12.13684609
CCCCOCCCC,OC(C2C1CCCC1CC2)=O,-9.50888571
Cc2c1ccccc1ccc2,FB(F)c(cc1)ccc1C,-5.741546700000002
ClCCl,CC(C)c1sccc1,-6.59478674
O=N(c1ccccc1)=O,Cc(cc1C)cc(C)c1Cl,-7.02843895
COCCOC,CCCc1sccc1,-6.5355035
CCCCCCCCCCCCCCCC,O=C1NCC2=C3C(NC4=CC=CC=C34)=C3NC4=C(C=CC=C4)C3=C12,-17.83850478
C(CC2)CCC2c1ccccc1,CCCCSCC,-5.88365437
OCCC(C)C,NCc(cc1F)cc(F)c1,-7.59483948
COC(C)(C)C,CCCCCCC(C)CCC,-6.95735012
CCCCOC(=O)c1ccccc1C(OCCCC)=O,ClC(Cl)Br,-4.74622754
CCCC(C)=O,CCC(C)C(F)(F)F,-3.20899437
CCC#N,Nc2ccc(Nc1ccccc1)cc2,-14.38980174
COCOC,CN1CN(C)CN(C)C1,-7.11019735
CCCCCCCC,FC(F)(N)C,-2.36753125
CC1OC1,NCCNCCNCCNCCN,-12.81171975
C(CCc1cc2)Cc1cc2,CCCCCC=CCO,-6.78106888
CCCC=O,CC(C)P(Oc2ccccc2)(Oc1ccccc1)=O,-14.38810155
S=C=S,FC1(F)OC(F)(F)C(F)(F)C1(F)F,-1.96754285
FCCCCCCCC,CC(Br)C(O)=O,-7.07825585
CC(C)(C)c1ccccc1,OC(=O)C(c1ccccc1)=C,-8.37664989
OCCSCCO,OC(=O)c2cc(c(Cl)cc2NCc1occc1)S(=O)(=O)N,-23.83538231
CCCC#N,ClC(CC=C)=C,-4.25677679
NCCC,FC(F)C(F)C(F)(F)C(F)C(F)F,-4.01361482
CCC(C)=O,FP(F)C(Cl)(Cl)Cl,-3.8163763
N#Cc1ccccc1,FC(F)C(Cl)C(F)F,-4.61992889
NCc1ccccc1,CNC(NC)CC,-5.64807161
O=S1(CCCC1)=O,Cc1ccccc1,-4.22178955
BrC(Br)C(Br)Br,Cc1cc(S)ccc1,-7.29803718
CC(CC1)CS1(=O)=O,FC(F)(F)P2P1(C(F)(F)F)=P2(C(F)(F)F)P1C(F)(F)F,-2.73744462
OCCOCCOCCOCCCC,c1nccnc1,-5.85829171
CCCCCCCCCCCCCCC=C,CN(C)CCC(=O)c1ccccc1,-8.81938179
CCC(C)c1ccccc1,Cc1cc(C)cnc1,-6.41895892
c2nc1ccccc1cc2,CCC(C(F)(F)F)=O,-3.58959817
ClC(Cl)C(Cl)Cl,CC(C)=C=C,-2.98629282
ClC(=C)C=C,Cc2cc1ccccc1nc2,-9.19203399
O=C1CCCO1,CCNc1ccccc1C,-8.06799947
CC(C)c1ccccc1,Oc2cc1cccnc1cc2,-9.80098084
ICI,C=Cc1cccnc1,-7.17667221
CC(Cl)Cl,CSCCCCCCN=C=S,-11.033173199999998
CN(C)C=O,CCc1ccc(C=O)cc1,-8.14330245
Ic1ccccc1,FC(F)N(C(F)F)C(F)(F)F,-2.09696089
CCCCCN(CCCCC)CCCCC,Nc1ocnn1,-3.11907132
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC1CCC(CC1)C(O)(C)C,-5.37138434
C1CCCCC1,OC1(C)CCC(CC1)=C(C)C,-7.68803794
C(CC1)CCC1C2CCCCC2,FC(F)(F)c1cc(O)ccc1N(=O)=O,-7.69699116
Cc1ccccc1,Oc2cc1ncccc1cc2,-10.08306337
OCCCC,N1CCCCC1,-6.07992081
CSC,ClC(=O)c1ccccc1F,-8.26397151
OCCCCCCCCC,S=C1SCCCS1,-9.15445651
OCc1ccccc1,Cc1ncccc1O,-10.91240072
CNC(C)=O,NCCCN,-8.31264057
CCC(O)CC,CCC1=CCCCC1,-4.89618247
CCc1ccccc1,FC(F)(F)C(C(F)(F)F)C(F)(C)Cl,-4.25947171
CC(=O)c1ccccc1,COc1ccc(CN)cc1,-8.41952222
OC(C)C,CNC(CC(F)(F)F)C(F)(F)F,-4.78306446
COC(C)(C)C,n1c[nH]cc1,-8.666963599999999
CC(C)C(C)C,ClC(Cl)(Cl)c1ccccc1,-7.730044099999999
O=C1CCCC1,FCCC(Cl)(C(F)(F)F)C(F)(F)F,-4.39725067
C1CCCC1,FCC(F)C(F)C(F)(F)C(F)(F)F,-3.17958372
OCCCCCCCCCC,Cc2ccc(Oc1ccccc1)cc2,-9.03830432
OC(C)C,COCC(O)=C,-6.48007379
CC=O,O=C=Nc1ccc(cc1)N(=O)=O,-10.05035633
CN1CCCCC1=O,ClCC(N)(C)C,-6.27347052
OC(C)C,NC1CC1c2ccccc2,-8.848908699999997
ClCCl,OCCCc1cccnc1,-10.7779578
C(CC2)CCC2c1ccccc1,Brc(cc1)ccc1C#N,-8.23064416
Oc1cc(C)ccc1,CCC(O)(C)CCC=C(C)C,-10.44431513
CCOc1ccccc1,OCC(N)(CO)CO,-9.40737481
CC1CCCCC1,C(Nc1cc2)Cc1cc2,-6.73539133
OCCCl,ClCC(=O)N(C)C,-8.74253253
O=N(c1ccccc1)=O,c2nc1ncccc1nc2,-10.14180515
CCCCC#N,Cc1noc(N)c1C,-9.96345502
ClCC(C)C,Clc1cc(Cl)c(cc1Cl)c(cc2Cl)c(Cl)cc2Cl,-13.90836856
OCCCCC,Cc1ccc(cc1)N=C(C)Nc(cc2)ccc2C,-14.86079804
O=C1CCCC1,FC(F)(Cl)C=O,-3.64708359
OC(C)C,CC4(C)COP(OC4)(=O)C(c3ccccc3)(c2ccccc2)c1ccccc1,-19.38609219
OCC1CCCO1,CC1CCC1,-2.30620321
NC(C)C,CC1=C(C=CC2=NC(N)=NC(N)=C12)C1=CC=CC=C1,-19.20009208
CCCCCCCCBr,COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,-13.10284532
CCCBr,COC(C)(C)C(F)(F)F,-4.19874535
CCOC(=O)c1ccccc1C(OCC)=O,COCCOCCOC,-6.58448466
CC(=O)c1ccccc1,C(Cc2ccncc2)c1ccncc1,-12.30479713
Ic1ccccc1,c(ccc1cc2sc3)cc1cc2c3,-10.78154643
Fc1c(F)c(F)c(F)c(F)c1F,c(ccc2cc3c4cc1ccccc1cc4ccc3c5)cc52,-15.24785035
OCCCCC,CNC(c1ccccc1)=Nc2ccccc2,-13.36543685
BrC(Br)Br,Clc2c(Cl)c(Cl)c(c(Cl)c2Cl)c(c(Cl)c1Cl)c(Cl)c(Cl)c1Cl,-16.72821821
Ic1ccccc1,OCC(C)CCCC(C)=C,-7.63718869
CC(C)(C)CC(C)=C,CCCCCCCCOC(=O)c1ccc(C(OCCCCCCCC)=O)cc1,-18.8919619
CCCCCCCC,NCCC(C)C,-4.02797104
CCC(C)=C,CN(C)C(N(C)C)=NP(=Nc1ccccc1)(N(C)C)N=C(N(C)C)N(C)C,-16.53089161
C1CCCCC1,OC1=CC2=C(SC(=O)O2)C=C1,-8.65601297
BrC(Br)Br,Cc2cc1ccccc1c(C)c2,-9.04709916
OCC1CCCO1,C1CC21CC2,-2.29812244
CO,Fc1ccc(F)cc1,-4.09545841
CC1CCCCC1,OCC(C)OCC(C)OC2CC(CCC21C)C1(C)C,-11.76706377
ClC(Cl)C(O)=O,OC(O)C(=O)c1ccccc1,-13.56446932
CC#N,OC(=O)Cc1ccccc1O,-14.60920927
ClCCCl,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-17.45924087
CCCCCCCCCCCC,CCC1OC(CC)CC1,-5.44246487
CC(C)C(C)C,CCCCCC(C)(C)C,-5.65017193
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,COc(cc1O)cc(C)c1,-9.32974541
CC(C)=C,FCC(N)(C)CF,-4.49125399
CNc1ccccc1,CCN(C(C)C)C(C)C,-5.27883425
SC,CCOC(CCC(OC)=O)=O,-9.34091614
CCCCCCCCCCCC,N#Cc1ncccn1,-5.86688579
OCCCCCCC,OC(CCCC(O)=O)=O,-12.88115949
OCCCCCCCCCC,CCCC(C)(C(F)(F)F)C(F)(F)F,-3.72579799
CNc1ccccc1,CC(C)(C(C)(C)C#N)C#N,-9.15969307
O=S1(CCCC1)=O,FCC(C)CC(C)C,-2.93999975
Cc1cc(C)cc(C)c1,CC=C=CC,-3.01641254
COCCOC,ClC1=CC2=C(OC(=O)N2)C=C1,-13.7446339
CCC1OC1,C(Oc1cc2)Oc1cc2,-6.82606408
CCCC=O,CCC1CCCCC1,-4.65403367
CNC=O,CS(Cc1ccccc1)(=O)=O,-12.23486334
COC(C)(C)C,n1ccccc1,-5.38632214
FC(F)(F)C(F)(F)C(F)(F)F,N1C2=CC(=CC=C2N=C1C1=CC=NC=C1)C1=CC2=C(C=C1)N=C(N2)C1=CC=NC=C1,-18.55032883
ClC(=C)C=C,CC(C)N(C(C)C)N=O,-7.99096929
CCCCOC(C)=O,OC(CC41C)C3C2(C)CCC(=O)C=C2CCC3C4CCC1(O)C(CO)=O,-23.20543542
CCCCCCC=C,CCC(C)CCCCCCC=O,-8.47302903
OCCOCC,OC(C)COCC(C)OCC(O)C,-11.90613617
CCCCCCCC=C,CC(C)(C)c(ccc1)cc1C,-7.15033106
NCCN,CC(=O)c1cccn1C,-6.39478391
CCNC(C)=O,OC(CCN(=O)=O)=O,-12.15350875
CC(C)C(C)C(C)C,OC(CC=Cc1ccccc1)=O,-8.66121144
OCCO,CC(OC(OC(C)=O)C=C)=O,-6.51103473
C=CC=C,CCCCCOC(C(C)C)=O,-7.69472881
